filename,bridges_any,buildings_any,buildings_affected_or_greater,buildings_minor_or_greater,debris_any,flooding_any,flooding_structures,roads_any,roads_damage,trees_any,trees_damage,water_any,timestamp
image_3512_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:39:03.056116
image_3513_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:39:09.865637
image_3514_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:39:16.374591
image_3515_train.jpg,0,1,1,1,1,0,0,0,0,1,0,0,2025-05-04T12:39:24.143865
image_3516_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:39:30.945259
image_3517_train.jpg,1,1,1,1,0,0,0,1,0,1,1,1,2025-05-04T12:39:38.475548
image_3518_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T12:39:47.088211
image_3519_train.jpg,0,1,1,1,0,1,1,0,0,1,0,0,2025-05-04T12:39:54.379387
image_3520_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:40:01.612051
image_3521_train.jpg,1,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T12:40:09.177007
image_3522_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:40:17.197922
image_3523_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:40:24.554879
image_3524_train.jpg,0,0,0,0,0,1,0,1,0,0,0,1,2025-05-04T12:40:33.374245
image_3525_train.jpg,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-04T12:40:41.883396
image_3526_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:40:49.613864
image_3527_train.jpg,0,1,0,0,0,1,0,0,0,1,0,1,2025-05-04T12:40:59.491026
image_3528_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:41:05.738000
image_3529_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:41:12.693947
image_3530_train.jpg,0,1,1,1,0,1,1,1,0,1,0,1,2025-05-04T12:41:19.247884
image_3531_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:41:27.390638
image_3532_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T12:41:35.739144
image_3533_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:41:42.064428
image_3534_train.jpg,1,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:41:48.136362
image_3535_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:41:53.945970
image_3536_train.jpg,0,0,0,0,0,0,0,0,0,1,1,1,2025-05-04T12:42:00.314945
image_3537_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T12:42:07.070457
image_3538_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:42:14.343872
image_3539_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:42:22.363415
image_3540_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:42:28.444604
image_3541_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:42:36.253999
image_3542_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:42:44.655157
image_3543_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:42:52.342268
image_3544_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:42:58.990835
image_3545_train.jpg,1,0,0,0,0,1,0,1,0,1,0,1,2025-05-04T12:43:07.269499
image_3546_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T12:43:13.522277
image_3547_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T12:43:20.695638
image_3548_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T12:43:42.130773
image_3549_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:43:49.681497
image_3550_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:43:56.374063
image_3551_train.jpg,0,0,0,0,0,1,0,1,0,1,0,0,2025-05-04T12:44:03.742935
image_3552_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:44:10.505438
image_3553_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:44:18.456025
image_3554_train.jpg,0,1,1,1,0,1,1,0,0,1,0,1,2025-05-04T12:44:26.241188
image_3555_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:44:32.596674
image_3556_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:44:47.231141
image_3557_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:44:55.194883
image_3558_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:45:01.593572
image_3559_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:45:09.760674
image_3560_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T12:45:15.795923
image_3561_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:45:21.868349
image_3562_train.jpg,0,1,1,1,0,1,1,0,0,1,0,0,2025-05-04T12:45:28.705390
image_3563_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:45:34.969327
image_3564_train.jpg,1,1,1,0,0,1,1,1,1,1,0,1,2025-05-04T12:45:44.941214
image_3565_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:45:52.153335
image_3566_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:46:01.059414
image_3567_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:46:09.221333
image_3568_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:46:16.214468
image_3569_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:46:23.686675
image_3570_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:46:31.207246
image_3571_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T12:46:38.667893
image_3572_train.jpg,0,0,0,0,0,1,0,0,0,1,1,1,2025-05-04T12:46:45.844022
image_3573_train.jpg,0,1,1,0,0,1,1,0,0,1,0,1,2025-05-04T12:46:53.565102
image_3574_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:47:01.273900
image_3575_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:47:07.109829
image_3576_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T12:47:15.817256
image_3577_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T12:47:22.416552
image_3578_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:47:31.321154
image_3579_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:47:39.671299
image_3580_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:47:46.638957
image_3581_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:47:52.496067
image_3582_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:47:59.126214
image_3583_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:48:08.209632
image_3584_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:48:15.311271
image_3585_train.jpg,0,1,1,1,1,0,0,1,0,1,0,0,2025-05-04T12:48:21.965874
image_3586_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T12:48:28.515946
image_3587_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:48:36.073302
image_3588_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:48:43.782100
image_3589_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:48:51.868450
image_3590_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:48:57.981082
image_3591_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:49:05.509456
image_3592_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:49:13.150488
image_3593_train.jpg,0,1,1,0,0,1,1,0,0,1,0,0,2025-05-04T12:49:19.198125
image_3594_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:49:28.085463
image_3595_train.jpg,0,1,1,1,1,0,0,1,0,1,0,1,2025-05-04T12:49:35.387702
image_3596_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T12:49:42.825016
image_3597_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:49:48.109091
image_3598_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:49:54.831255
image_3599_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:50:02.072121
image_3600_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:50:09.897379
image_3601_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T12:50:17.273750
image_3602_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:50:24.647169
image_3603_train.jpg,0,1,1,1,1,0,0,1,0,1,0,1,2025-05-04T12:50:30.476718
image_3604_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:50:37.094864
image_3605_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T12:50:43.094520
image_3606_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:50:51.253303
image_3607_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:50:57.154204
image_3608_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T12:51:04.921782
image_3609_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:51:14.416148
image_3610_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:51:22.408585
image_3611_train.jpg,0,0,0,0,0,0,0,0,0,1,1,0,2025-05-04T12:51:30.177644
image_3612_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:51:37.253190
image_3613_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T12:51:43.593103
image_3614_train.jpg,0,0,0,0,0,0,0,1,0,1,1,0,2025-05-04T12:51:51.887206
image_3615_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:51:58.647821
image_3616_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:52:05.609437
image_3617_train.jpg,0,0,0,0,0,0,0,1,0,0,0,1,2025-05-04T12:52:13.809197
image_3618_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:52:23.539889
image_3619_train.jpg,1,1,0,0,1,0,0,1,1,1,0,0,2025-05-04T12:52:31.717456
image_3620_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T12:52:40.216976
image_3621_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:52:52.825804
image_3622_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:53:00.073496
image_3623_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:53:07.680858
image_3624_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T12:53:15.966396
image_3625_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:53:24.154701
image_3626_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:53:31.325830
image_3627_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:53:37.308894
image_3628_train.jpg,0,1,1,1,0,0,0,1,0,1,0,1,2025-05-04T12:53:43.206278
image_3629_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:53:50.410448
image_3630_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:53:56.210710
image_3631_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:54:03.588863
image_3632_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:54:10.999871
image_3633_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T12:54:18.439284
image_3634_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:54:26.972578
image_3635_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:54:39.648103
image_3636_train.jpg,0,1,1,1,0,0,0,1,0,1,0,1,2025-05-04T12:54:48.200580
image_3637_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T12:54:56.013387
image_3638_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:55:14.777564
image_3639_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:55:22.015235
image_3640_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:55:30.116702
image_3641_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:55:37.789040
image_3642_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:55:46.232825
image_3643_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:55:53.592651
image_3644_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:56:01.643171
image_3645_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T12:56:08.206202
image_3646_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:56:15.378867
image_3647_train.jpg,0,1,1,1,1,0,0,1,0,1,0,0,2025-05-04T12:56:24.071775
image_3648_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T12:56:31.856194
image_3649_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:56:39.240224
image_3650_train.jpg,0,1,1,1,0,0,0,1,0,1,1,1,2025-05-04T12:56:47.941030
image_3651_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:56:54.376281
image_3652_train.jpg,0,1,1,0,0,1,1,1,1,1,0,0,2025-05-04T12:57:02.993757
image_3653_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:57:10.874461
image_3654_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T12:57:17.859878
image_3655_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T12:57:25.310076
image_3656_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T12:57:34.640249
image_3657_train.jpg,0,1,1,1,0,0,0,1,0,1,0,0,2025-05-04T12:57:41.392494
image_3658_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:57:48.903021
image_3659_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:58:00.741029
image_3660_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:58:07.059745
image_3661_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:58:13.031480
image_3662_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:58:20.294935
image_3663_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:58:27.373178
image_3664_train.jpg,0,0,0,0,1,0,0,0,0,1,1,0,2025-05-04T12:58:33.489670
image_3665_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:58:41.195313
image_3666_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T12:58:49.582148
image_3667_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:58:56.914436
image_3668_train.jpg,0,1,1,0,0,1,1,1,0,1,0,0,2025-05-04T12:59:05.359946
image_3669_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T12:59:13.125478
image_3670_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T12:59:18.368931
image_3671_train.jpg,1,1,1,0,0,1,1,1,0,1,0,1,2025-05-04T12:59:27.967485
image_3672_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:59:36.053634
image_3673_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T12:59:43.987191
image_3674_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T12:59:51.432530
image_3675_train.jpg,0,0,0,0,0,0,0,0,0,1,1,0,2025-05-04T12:59:59.064885
image_3676_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T13:00:07.175943
image_3677_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T13:00:13.979853
image_3678_train.jpg,0,1,1,1,0,0,0,1,0,1,1,0,2025-05-04T13:00:21.623538
image_3679_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T13:00:29.050128
image_3680_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:00:37.177841
image_3681_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:00:45.625403
image_3682_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:00:53.191347
image_3683_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:00:59.815880
image_3684_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:01:07.463687
image_3685_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:01:16.214605
image_3686_train.jpg,1,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T13:01:28.695532
image_3687_train.jpg,0,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:01:36.316260
image_3688_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:01:43.861954
image_3689_train.jpg,0,0,0,0,1,0,0,0,0,1,1,0,2025-05-04T13:01:49.685568
image_3690_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:01:57.201834
image_3691_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:02:04.480559
image_3692_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T13:02:12.112017
image_3693_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:02:19.486685
image_3694_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:04:20.209886
image_3695_train.jpg,0,1,1,1,0,0,0,1,0,1,1,1,2025-05-04T13:04:28.000461
image_3696_train.jpg,0,1,1,1,1,1,0,1,0,1,1,1,2025-05-04T13:04:36.193464
image_3697_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:04:42.076178
image_3698_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:04:50.912078
image_3699_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:04:57.464520
image_3700_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:05:08.959818
image_3701_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:05:15.824895
image_3702_train.jpg,0,1,1,1,0,1,1,1,1,1,0,1,2025-05-04T13:05:22.575270
image_3703_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:05:34.047592
image_3704_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T13:05:40.368942
image_3705_train.jpg,1,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T13:05:48.154935
image_3706_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:05:55.444684
image_3707_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:06:05.070320
image_3708_train.jpg,0,1,0,0,0,1,0,1,0,1,0,1,2025-05-04T13:06:13.982058
image_3709_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T13:06:18.995154
image_3710_train.jpg,1,1,1,0,0,1,1,1,0,1,0,1,2025-05-04T13:06:26.813731
image_3711_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:06:34.771077
image_3712_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:06:42.554362
image_3713_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:06:50.291501
image_3714_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:06:56.350147
image_3715_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T13:07:03.411360
image_3716_train.jpg,0,1,1,1,1,0,0,1,1,1,1,0,2025-05-04T13:07:10.823393
image_3717_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:07:19.111621
image_3718_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:07:26.383682
image_3719_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:07:34.462886
image_3720_train.jpg,1,1,1,0,0,1,1,1,0,1,1,1,2025-05-04T13:07:42.209581
image_3721_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:07:48.810623
image_3722_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:07:56.618624
image_3723_train.jpg,0,1,0,0,0,0,0,1,0,1,1,1,2025-05-04T13:08:02.839571
image_3724_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:08:10.724165
image_3725_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:08:18.275265
image_3726_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T13:08:25.901173
image_3727_train.jpg,0,1,1,1,0,0,0,1,0,1,0,1,2025-05-04T13:08:34.065699
image_3728_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:08:40.635498
image_3729_train.jpg,1,0,0,0,0,1,0,1,0,1,0,1,2025-05-04T13:08:47.769623
image_3730_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:08:55.055510
image_3731_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:09:01.936820
image_3732_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:09:08.416697
image_3733_train.jpg,0,1,1,1,1,0,0,1,0,1,0,0,2025-05-04T13:09:16.055787
image_3734_train.jpg,0,0,0,0,1,0,0,1,0,1,1,0,2025-05-04T13:09:24.146558
image_3735_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:09:32.128213
image_3736_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T13:09:39.791630
image_3737_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T13:09:46.624696
image_3738_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:09:53.039346
image_3739_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:10:00.595723
image_3740_train.jpg,0,1,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:10:08.382766
image_3741_train.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-04T13:10:16.470850
image_3742_train.jpg,0,1,0,0,0,1,0,0,0,1,0,0,2025-05-04T13:10:24.484243
image_3743_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:10:32.041452
image_3744_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:10:39.208135
image_3745_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T13:10:45.864100
image_3746_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:10:54.258885
image_3747_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:11:02.040679
image_3748_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T13:11:09.635698
image_3749_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:11:17.906346
image_3750_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:11:26.254177
image_3751_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:11:32.253371
image_3752_train.jpg,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-04T13:11:38.717159
image_3753_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:11:46.907964
image_3754_train.jpg,0,1,0,0,0,0,0,1,0,1,1,0,2025-05-04T13:11:54.674970
image_3755_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:12:02.142990
image_3756_train.jpg,0,1,0,0,0,0,0,1,0,0,0,0,2025-05-04T13:12:09.425022
image_3757_train.jpg,0,0,0,0,0,0,0,0,0,0,0,1,2025-05-04T13:12:14.736035
image_3758_train.jpg,0,1,0,0,1,0,0,0,0,1,0,0,2025-05-04T13:12:23.138746
image_3759_train.jpg,0,1,1,1,1,0,0,1,0,1,1,1,2025-05-04T13:12:39.894095
image_3760_train.jpg,0,0,0,0,0,0,0,1,0,0,0,0,2025-05-04T13:12:47.205539
image_3761_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:12:53.762910
image_3762_train.jpg,0,1,1,0,0,0,0,1,0,1,0,0,2025-05-04T13:13:01.849995
image_3763_train.jpg,0,1,0,0,0,1,0,1,1,1,0,1,2025-05-04T13:13:18.855086
image_3764_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:13:30.796878
image_3765_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:13:39.330507
image_3766_train.jpg,0,1,1,1,0,0,0,1,0,1,1,1,2025-05-04T13:13:46.816653
image_3767_train.jpg,1,1,1,0,0,1,1,1,0,1,0,1,2025-05-04T13:13:54.273550
image_3768_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:14:01.210949
image_3769_train.jpg,0,0,0,0,0,1,0,0,0,1,0,1,2025-05-04T13:14:07.281513
image_3770_train.jpg,0,1,1,1,0,1,1,1,0,1,0,1,2025-05-04T13:14:14.247255
image_3771_train.jpg,0,1,0,0,0,0,0,1,0,1,1,1,2025-05-04T13:14:24.280260
image_3772_train.jpg,1,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:14:31.862561
image_3773_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:14:40.145630
image_3774_train.jpg,1,0,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:14:47.012927
image_3775_train.jpg,0,0,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:14:54.900239
image_3776_train.jpg,0,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:15:01.449805
image_3777_train.jpg,0,1,1,1,1,0,0,1,0,1,1,0,2025-05-04T13:15:11.721036
image_3778_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:15:18.658477
image_3779_train.jpg,1,1,0,0,0,0,0,1,0,1,0,1,2025-05-04T13:15:26.859534
image_3780_train.jpg,0,0,0,0,0,0,0,0,0,1,0,1,2025-05-04T13:15:34.360093
image_3781_train.jpg,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-04T13:15:41.800909
image_3782_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:15:49.174305
image_3783_train.jpg,0,1,0,0,0,0,0,1,0,1,0,0,2025-05-04T13:15:56.493031
